,index,POI_ID,distribution_4,distribution_5,distribution_10,seg4,seg5,seg10,Latitude,Longitude,poi
7161,7161,POI_872731370528900256,[0.119 0.    0.288 0.593],[0.119 0.    0.288 0.    0.593],[0.008 0.11  0.    0.    0.    0.288 0.    0.    0.593 0.   ],0.508,0.60125,0.7683333333333333,116.335,39.765,700865469
7162,7162,POI_8730452482516122496,[0.009 0.    0.032 0.959],[0.009 0.    0.032 0.    0.959],[0.005 0.005 0.    0.    0.    0.032 0.    0.    0.014 0.946],0.9453333333333332,0.94875,0.9388888888888888,116.51,39.995,700287944
7163,7163,POI_8730897297602528932,[0.067 0.    0.537 0.396],[0.067 0.    0.537 0.    0.396],[0.014 0.053 0.    0.    0.    0.537 0.    0.    0.379 0.017],0.5773333333333334,0.66625,0.7955555555555556,116.475,39.89,700114019
7164,7164,POI_8732742800952308914,[0.314 0.    0.617 0.069],[0.314 0.    0.617 0.    0.069],[0.238 0.076 0.    0.    0.    0.617 0.    0.    0.046 0.023],0.5746666666666668,0.66375,0.7277777777777776,116.57,39.915,701066187
7165,7165,POI_8734475346599031619,[0.231 0.    0.492 0.277],[0.231 0.    0.492 0.    0.277],[0.155 0.077 0.    0.    0.    0.492 0.    0.    0.276 0.   ],0.3586666666666667,0.5,0.6922222222222222,116.36,39.99,701220272
7166,7166,POI_8737035949610915755,[0.271 0.    0.402 0.327],[0.271 0.    0.402 0.    0.327],[0.056 0.215 0.    0.    0.    0.402 0.    0.    0.327 0.   ],0.3333333333333333,0.5,0.7155555555555557,116.38,39.83,700489422
7167,7167,POI_8740799822719461537,[0.099 0.    0.401 0.501],[0.099 0.    0.401 0.    0.501],[0.009 0.09  0.    0.    0.    0.401 0.    0.    0.499 0.001],0.5353333333333333,0.6268749999999998,0.7777777777777778,116.475,40.0,701018431
7168,7168,POI_8742006041916671946,[0.333 0.    0.5   0.167],[0.333 0.    0.5   0.    0.167],[0.056 0.278 0.    0.    0.    0.5   0.    0.    0.167 0.   ],0.4439999999999999,0.54125,0.716111111111111,116.285,40.075,700369630
7169,7169,POI_8745106780196183798,[0.    0.    0.433 0.567],[0.    0.    0.433 0.    0.567],[0.    0.    0.    0.    0.    0.433 0.    0.    0.567 0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.21,39.785,700251792
7170,7170,POI_8745260333987362812,[0.75 0.   0.25 0.  ],[0.75 0.   0.25 0.   0.  ],[0.   0.75 0.   0.   0.   0.25 0.   0.   0.   0.  ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.2,39.74,700498972
7171,7171,POI_874526579391406465,[0.    0.    0.013 0.987],[0.    0.    0.013 0.    0.987],[0.    0.    0.    0.    0.    0.013 0.    0.    0.961 0.026],0.9826666666666668,0.98375,0.9566666666666668,116.33,39.715,700250348
7172,7172,POI_874538117175385064,[0.077 0.    0.525 0.398],[0.077 0.    0.525 0.    0.398],[0.002 0.075 0.    0.    0.    0.525 0.    0.    0.398 0.   ],0.564,0.6537499999999999,0.8033333333333335,116.59,40.075,700897792
7173,7173,POI_8745808749396036779,[0.185 0.    0.661 0.154],[0.185 0.    0.661 0.    0.154],[0.031 0.154 0.    0.    0.    0.661 0.    0.    0.15  0.004],0.5479999999999999,0.57625,0.7388888888888889,116.275,39.995,701016354
7174,7174,POI_8746818825973112406,[0.043 0.    0.217 0.739],[0.043 0.    0.217 0.    0.739],[0.    0.043 0.    0.    0.    0.217 0.    0.    0.739 0.   ],0.6526666666666666,0.6956249999999999,0.8405555555555556,116.375,39.83,700332218
7175,7175,POI_8750301744947387415,[0.343 0.    0.537 0.119],[0.343 0.    0.537 0.    0.119],[0.004 0.339 0.    0.    0.    0.537 0.    0.    0.1   0.019],0.5073333333333334,0.600625,0.7516666666666667,116.575,39.915,701199940
7176,7176,POI_8750344387520006610,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.215,40.08,700032348
7177,7177,POI_8751194407963745391,[0.276 0.    0.376 0.348],[0.276 0.    0.376 0.    0.348],[0.001 0.275 0.    0.    0.    0.376 0.    0.    0.345 0.003],0.3333333333333333,0.5,0.7733333333333332,116.24,40.065,700537134
7178,7178,POI_8753232601617832637,[0.297 0.    0.669 0.034],[0.297 0.    0.669 0.    0.034],[0.029 0.269 0.    0.    0.    0.669 0.    0.    0.034 0.   ],0.6213333333333333,0.7074999999999999,0.8194444444444446,116.36,39.75,700777739
7179,7179,POI_8754685756408960738,[0.067 0.    0.211 0.722],[0.067 0.    0.211 0.    0.722],[0.    0.067 0.    0.    0.    0.211 0.    0.    0.722 0.   ],0.6293333333333333,0.66625,0.8144444444444445,116.585,40.07,701181970
7180,7180,POI_8759020256525693676,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.47,39.76,701160491
7181,7181,POI_8761668998201365391,[0.899 0.    0.087 0.014],[0.899 0.    0.087 0.    0.014],[0.014 0.884 0.    0.    0.    0.087 0.    0.    0.014 0.   ],0.8653333333333334,0.8737499999999999,0.8716666666666667,116.14,39.925,700701007
7182,7182,POI_8762324957604472173,[0.058 0.    0.269 0.673],[0.058 0.    0.269 0.    0.673],[0.    0.058 0.    0.    0.    0.269 0.    0.    0.673 0.   ],0.5893333333333334,0.6775,0.8244444444444445,116.445,40.07,701061312
7183,7183,POI_8763498362113586960,[0.071 0.    0.752 0.177],[0.071 0.    0.752 0.    0.177],[0.    0.071 0.    0.    0.    0.752 0.    0.    0.174 0.003],0.6693333333333333,0.6900000000000001,0.8066666666666666,116.595,39.885,700197569
7184,7184,POI_8766506207955945160,[0.151 0.    0.413 0.437],[0.151 0.    0.413 0.    0.437],[0.006 0.145 0.    0.    0.    0.413 0.    0.    0.437 0.   ],0.466,0.5618749999999999,0.7716666666666666,116.505,39.865,700829326
7185,7185,POI_8766897943585528073,[0.872 0.    0.023 0.105],[0.872 0.    0.023 0.    0.105],[0.    0.872 0.    0.    0.    0.023 0.    0.    0.105 0.   ],0.8293333333333334,0.8399999999999999,0.8633333333333333,116.68,39.85,None
7186,7186,POI_8766954791184011784,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.485,39.825,700009803
7187,7187,POI_8777972497451697281,[0.346 0.    0.393 0.261],[0.346 0.    0.393 0.    0.261],[0.003 0.342 0.    0.    0.    0.393 0.    0.    0.26  0.001],0.3333333333333333,0.4999999999999999,0.7727777777777778,116.36,40.03,700029097
7188,7188,POI_8782226499270506818,[0.008 0.    0.934 0.058],[0.008 0.    0.934 0.    0.058],[0.    0.008 0.    0.    0.    0.934 0.    0.    0.058 0.   ],0.912,0.9175,0.9266666666666667,116.54,39.93,701059923
7189,7189,POI_8784045340600428523,[0.5 0.  0.5 0. ],[0.5 0.  0.5 0.  0. ],[0.  0.5 0.  0.  0.  0.5 0.  0.  0.  0. ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.395,39.755,700417466
7190,7190,POI_8785133517503092616,[0.432 0.    0.526 0.042],[0.432 0.    0.526 0.    0.042],[0.    0.432 0.    0.    0.    0.526 0.    0.    0.042 0.   ],0.6106666666666666,0.6974999999999999,0.8422222222222222,116.605,40.11,700527311
7191,7191,POI_8785600601356459116,[0.  0.  0.5 0.5],[0.  0.  0.5 0.  0.5],[0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.5],0.6666666666666666,0.7499999999999999,0.888888888888889,116.345,40.055,700170597
7192,7192,POI_8787571989277124313,[0.226 0.    0.523 0.251],[0.226 0.    0.523 0.    0.251],[0.055 0.171 0.    0.    0.    0.523 0.    0.    0.25  0.001],0.3653333333333333,0.5,0.7155555555555556,116.27,40.02,700935039
7193,7193,POI_8788877196790853901,[0.6   0.    0.298 0.102],[0.6   0.    0.298 0.    0.102],[0.    0.6   0.    0.    0.    0.298 0.    0.    0.071 0.031],0.5306666666666666,0.6224999999999999,0.7755555555555554,116.33,39.735,701060010
7194,7194,POI_8791885114381241739,[0.044 0.    0.265 0.691],[0.044 0.    0.265 0.    0.691],[0.004 0.04  0.    0.    0.    0.265 0.    0.    0.68  0.011],0.608,0.6949999999999998,0.8277777777777777,116.53,39.965,700745390
7195,7195,POI_8796051733183228577,[0.259 0.    0.741 0.   ],[0.259 0.    0.741 0.    0.   ],[0.    0.259 0.    0.    0.    0.741 0.    0.    0.    0.   ],0.6666666666666666,0.7499999999999999,0.8888888888888891,116.555,39.825,700453587
7196,7196,POI_8796935014427426247,[0.1   0.    0.808 0.092],[0.1   0.    0.808 0.    0.092],[0.034 0.065 0.    0.    0.    0.808 0.    0.    0.084 0.008],0.7440000000000001,0.7600000000000001,0.7872222222222224,116.43,39.88,700332402
7197,7197,POI_8799638201224184957,[0.4   0.    0.467 0.133],[0.4   0.    0.467 0.    0.133],[0.    0.4   0.    0.    0.    0.467 0.    0.    0.133 0.   ],0.4893333333333333,0.5837499999999999,0.7777777777777778,116.49,40.13,700430301
7198,7198,POI_8801286039082906049,[0.013 0.    0.975 0.013],[0.013 0.    0.975 0.    0.013],[0.    0.013 0.    0.    0.    0.975 0.    0.    0.013 0.   ],0.966,0.968125,0.9716666666666668,116.635,40.03,700656100
7199,7199,POI_8803695953847474207,[0.226 0.    0.027 0.747],[0.226 0.    0.027 0.    0.747],[0.108 0.118 0.    0.    0.    0.027 0.    0.    0.74  0.007],0.6626666666666666,0.7162499999999999,0.7399999999999999,116.25,39.98,700987098
7200,7200,POI_8809320452213763512,[0.667 0.    0.333 0.   ],[0.667 0.    0.333 0.    0.   ],[0.    0.667 0.    0.    0.    0.333 0.    0.    0.    0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.105,39.715,None
7201,7201,POI_8812082720582408836,[0.727 0.    0.248 0.024],[0.727 0.    0.248 0.    0.024],[0.206 0.521 0.    0.    0.    0.248 0.    0.    0.024 0.   ],0.6366666666666666,0.7193749999999999,0.7505555555555556,116.12,39.95,None
7202,7202,POI_8812264431485131460,[0.    0.    0.026 0.974],[0.    0.    0.026 0.    0.974],[0.    0.    0.    0.    0.    0.026 0.    0.    0.974 0.   ],0.9653333333333332,0.9675,0.9711111111111111,116.66,40.01,None
7203,7203,POI_8812529892056911120,[0.228 0.    0.598 0.174],[0.228 0.    0.598 0.    0.174],[0.018 0.21  0.    0.    0.    0.598 0.    0.    0.098 0.076],0.4639999999999999,0.5325,0.6755555555555556,116.265,40.045,700808243
7204,7204,POI_8813592907335403721,[0.29  0.    0.563 0.148],[0.29  0.    0.563 0.    0.148],[0.14  0.15  0.    0.    0.    0.563 0.    0.    0.138 0.01 ],0.47,0.5656249999999999,0.6561111111111111,116.345,39.845,700600376
7205,7205,POI_8814893178946463076,[0.333 0.    0.    0.667],[0.333 0.    0.    0.    0.667],[0.333 0.    0.    0.    0.    0.    0.    0.    0.667 0.   ],0.6666666666666666,0.7500000000000001,0.888888888888889,116.235,40.06,700594169
7206,7206,POI_881614382001145727,[0.053 0.    0.842 0.105],[0.053 0.    0.842 0.    0.105],[0.003 0.05  0.    0.    0.    0.842 0.    0.    0.101 0.003],0.7893333333333333,0.8024999999999999,0.8261111111111111,116.465,39.81,700158951
7207,7207,POI_8817591960149824096,[0.004 0.    0.979 0.017],[0.004 0.    0.979 0.    0.017],[0.004 0.    0.    0.    0.    0.979 0.    0.    0.013 0.004],0.972,0.97375,0.9766666666666668,116.275,40.135,700130772
7208,7208,POI_8817725759622466245,[0.508 0.    0.367 0.125],[0.508 0.    0.367 0.    0.125],[0.    0.508 0.    0.    0.    0.367 0.    0.    0.123 0.002],0.5,0.5937499999999999,0.7755555555555554,116.45,39.84,700687389
7209,7209,POI_8818403299073362328,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.175,39.98,700209871
7210,7210,POI_8820681161438472147,[0.4 0.  0.3 0.3],[0.4 0.  0.3 0.  0.3],[0.2 0.2 0.  0.  0.  0.3 0.  0.  0.3 0. ],0.3333333333333333,0.4999999999999999,0.6666666666666667,116.495,40.095,700413805
7211,7211,POI_8824698429278754883,[0.197 0.    0.574 0.23 ],[0.197 0.    0.574 0.    0.23 ],[0.    0.197 0.    0.    0.    0.574 0.    0.    0.224 0.005],0.4313333333333333,0.5043749999999999,0.7722222222222221,116.455,39.84,700817643
7212,7212,POI_8825115874817051678,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.48,39.77,700859775
7213,7213,POI_8828755280991879672,[0.    0.    0.129 0.871],[0.    0.    0.129 0.    0.871],[0.    0.    0.    0.    0.    0.129 0.    0.    0.871 0.   ],0.828,0.83875,0.888888888888889,116.315,40.165,701238156
7214,7214,POI_8831368724322988546,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.195,39.87,701195006
7215,7215,POI_8834396410685843263,[0.475 0.    0.055 0.47 ],[0.475 0.    0.055 0.    0.47 ],[0.    0.475 0.    0.    0.    0.055 0.    0.    0.47  0.   ],0.5933333333333333,0.68125,0.8277777777777778,116.11,39.96,None
7216,7216,POI_8836744342308817197,[0.026 0.    0.921 0.053],[0.026 0.    0.921 0.    0.053],[0.026 0.    0.    0.    0.    0.921 0.    0.    0.053 0.   ],0.8946666666666667,0.90125,0.9122222222222224,116.475,39.825,700978079
7217,7217,POI_8837547054387131804,[0.082 0.    0.77  0.148],[0.082 0.    0.77  0.    0.148],[0.    0.082 0.    0.    0.    0.77  0.    0.    0.148 0.   ],0.6933333333333334,0.7125,0.7977777777777778,116.455,40.115,700443130
7218,7218,POI_8838120472516093394,[0.311 0.    0.599 0.09 ],[0.311 0.    0.599 0.    0.09 ],[0.    0.311 0.    0.    0.    0.599 0.    0.    0.09  0.   ],0.5466666666666666,0.6375,0.788888888888889,116.56,40.085,700480094
7219,7219,POI_8840296173996773312,[0.087 0.    0.774 0.139],[0.087 0.    0.774 0.    0.139],[0.    0.087 0.    0.    0.    0.774 0.    0.    0.063 0.077],0.6986666666666667,0.7175,0.7483333333333332,116.24,39.86,700925029
7220,7220,POI_8843469695715966116,[0.861 0.    0.132 0.008],[0.861 0.    0.132 0.    0.008],[0.857 0.004 0.    0.    0.    0.132 0.    0.    0.008 0.   ],0.8140000000000001,0.8256249999999999,0.8761111111111112,116.375,39.825,700928597
7221,7221,POI_8851229450571186747,[0.181 0.    0.528 0.292],[0.181 0.    0.528 0.    0.292],[0.042 0.139 0.    0.    0.    0.528 0.    0.    0.278 0.014],0.426,0.524375,0.716111111111111,116.38,40.01,700773646
7222,7222,POI_8852774289163453479,[0.007 0.    0.985 0.007],[0.007 0.    0.985 0.    0.007],[0.    0.007 0.    0.    0.    0.985 0.    0.    0.007 0.   ],0.9806666666666668,0.981875,0.9838888888888888,116.395,40.085,700658349
7223,7223,POI_8854650680352251342,[0.133 0.    0.855 0.012],[0.133 0.    0.855 0.    0.012],[0.002 0.132 0.    0.    0.    0.855 0.    0.    0.012 0.   ],0.8066666666666666,0.81875,0.8738888888888889,116.685,39.895,None
7224,7224,POI_885954678308232856,[0.216 0.    0.498 0.286],[0.216 0.    0.498 0.    0.286],[0.008 0.208 0.    0.    0.    0.498 0.    0.    0.274 0.011],0.3786666666666667,0.4999999999999999,0.756111111111111,116.39,39.895,700635150
7225,7225,POI_8862318335454939184,[0.474 0.    0.511 0.015],[0.474 0.    0.511 0.    0.015],[0.    0.474 0.    0.    0.    0.511 0.    0.    0.007 0.007],0.6466666666666666,0.73125,0.8727777777777778,116.335,40.095,700396747
7226,7226,POI_8862318335454939184,[0.474 0.    0.511 0.015],[0.474 0.    0.511 0.    0.015],[0.    0.474 0.    0.    0.    0.511 0.    0.    0.007 0.007],0.6466666666666666,0.73125,0.8727777777777778,116.34,40.095,700396747
7227,7227,POI_8866005072494971625,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0,1.0000000000000002,116.255,39.82,700664790
7228,7228,POI_8866326743068446741,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.27,39.8,700563504
7229,7229,POI_8870143193403767037,[0.    0.    0.889 0.111],[0.    0.    0.889 0.    0.111],[0.    0.    0.    0.    0.    0.889 0.    0.    0.111 0.   ],0.852,0.8612499999999998,0.8888888888888888,116.46,40.04,700601417
7230,7230,POI_8871526548135039402,[0.064 0.    0.869 0.067],[0.064 0.    0.869 0.    0.067],[0.004 0.06  0.    0.    0.    0.869 0.    0.    0.067 0.   ],0.8253333333333334,0.83625,0.8544444444444445,116.215,39.73,701089956
7231,7231,POI_8871752474288874787,[0.506 0.    0.247 0.247],[0.506 0.    0.247 0.    0.247],[0.012 0.494 0.    0.    0.    0.247 0.    0.    0.    0.247],0.3413333333333333,0.4999999999999999,0.7644444444444445,116.305,39.795,700920564
7232,7232,POI_8874997751773570230,[0.  0.  0.5 0.5],[0.  0.  0.5 0.  0.5],[0.  0.  0.  0.  0.  0.5 0.  0.  0.5 0. ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.605,39.865,700395529
7233,7233,POI_8875646950297721911,[0.075 0.    0.924 0.001],[0.075 0.    0.924 0.    0.001],[0.029 0.046 0.    0.    0.    0.924 0.    0.    0.001 0.   ],0.8986666666666666,0.905,0.9155555555555556,116.495,40.015,None
7234,7234,POI_8877461309876899371,[0.098 0.    0.732 0.171],[0.098 0.    0.732 0.    0.171],[0.    0.098 0.    0.    0.    0.732 0.    0.    0.171 0.   ],0.642,0.6643749999999999,0.7805555555555556,116.225,40.035,700420157
7235,7235,POI_8882028543956289697,[0.018 0.    0.648 0.335],[0.018 0.    0.648 0.    0.335],[0.    0.018 0.    0.    0.    0.648 0.    0.    0.333 0.002],0.6433333333333334,0.728125,0.8672222222222223,116.455,39.855,700430539
7236,7236,POI_8889621310872763793,[0.174 0.    0.457 0.37 ],[0.174 0.    0.457 0.    0.37 ],[0.002 0.171 0.    0.    0.    0.457 0.    0.    0.37  0.   ],0.4353333333333333,0.533125,0.7755555555555556,116.515,39.945,700398493
7237,7237,POI_8890751831779524559,[0.047 0.    0.299 0.655],[0.047 0.    0.299 0.    0.655],[0.005 0.041 0.    0.    0.    0.299 0.    0.    0.655 0.   ],0.6046666666666667,0.6918749999999999,0.8377777777777777,116.315,40.01,700120753
7238,7238,POI_8891945003275162462,[0.107 0.    0.493 0.4  ],[0.107 0.    0.493 0.    0.4  ],[0.074 0.033 0.    0.    0.    0.493 0.    0.    0.4   0.   ],0.524,0.61625,0.77,116.225,39.885,700245426
7239,7239,POI_8893479426012993002,[0.012 0.    0.041 0.947],[0.012 0.    0.041 0.    0.947],[0.    0.012 0.    0.    0.    0.041 0.    0.    0.947 0.   ],0.9293333333333332,0.93375,0.941111111111111,116.54,40.11,701095716
7240,7240,POI_8897418773630244573,[0.008 0.    0.277 0.715],[0.008 0.    0.277 0.    0.715],[0.003 0.006 0.    0.    0.    0.277 0.    0.    0.712 0.003],0.656,0.7399999999999999,0.8761111111111111,116.68,39.92,None
7241,7241,POI_8900187236936266706,[0.11  0.    0.591 0.299],[0.11  0.    0.591 0.    0.299],[0.016 0.094 0.    0.    0.    0.591 0.    0.    0.291 0.008],0.52,0.6124999999999999,0.7577777777777778,116.41,39.91,700300523
7242,7242,POI_8900739577999769652,[0.026 0.    0.42  0.554],[0.026 0.    0.42  0.    0.554],[0.003 0.023 0.    0.    0.    0.42  0.    0.    0.551 0.003],0.632,0.7175,0.8566666666666666,116.37,40.035,701196589
7243,7243,POI_8901291641000431450,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.445,40.09,700845370
7244,7244,POI_8904191121736679933,[0.079 0.    0.651 0.27 ],[0.079 0.    0.651 0.    0.27 ],[0.002 0.077 0.    0.    0.    0.651 0.    0.    0.267 0.003],0.5613333333333334,0.65125,0.7977777777777777,116.36,39.89,700958644
7245,7245,POI_890651307115123609,[0.061 0.    0.903 0.036],[0.061 0.    0.903 0.    0.036],[0.    0.061 0.    0.    0.    0.903 0.    0.    0.036 0.   ],0.8706666666666667,0.8787499999999999,0.8922222222222222,116.225,39.96,701170517
7246,7246,POI_8906519958616269230,[0.184 0.    0.679 0.137],[0.184 0.    0.679 0.    0.137],[0.056 0.128 0.    0.    0.    0.679 0.    0.    0.134 0.003],0.5720000000000001,0.5987499999999999,0.7122222222222222,116.34,39.98,701104209
7247,7247,POI_890806887193598118,[0.028 0.    0.306 0.667],[0.028 0.    0.306 0.    0.667],[0.    0.028 0.    0.    0.    0.306 0.    0.    0.667 0.   ],0.63,0.715625,0.8583333333333334,116.465,40.035,700949792
7248,7248,POI_890848612702233556,[0.298 0.    0.298 0.404],[0.298 0.    0.298 0.    0.404],[0.018 0.281 0.    0.    0.    0.298 0.    0.    0.386 0.018],0.3333333333333333,0.5,0.7383333333333334,116.695,39.89,None
7249,7249,POI_8913592833063021737,[0.223 0.    0.513 0.264],[0.223 0.    0.513 0.    0.264],[0.175 0.048 0.    0.    0.    0.513 0.    0.    0.262 0.002],0.3693333333333333,0.5,0.7222222222222222,116.415,39.88,700671752
7250,7250,POI_8914734792094558141,[0.143 0.    0.714 0.143],[0.143 0.    0.714 0.    0.143],[0.    0.143 0.    0.    0.    0.714 0.    0.    0.143 0.   ],0.6186666666666666,0.6425,0.7777777777777777,116.2,39.845,701222641
7251,7251,POI_8921044402683774389,[0.024 0.    0.976 0.   ],[0.024 0.    0.976 0.    0.   ],[0.006 0.018 0.    0.    0.    0.976 0.    0.    0.    0.   ],0.968,0.97,0.9733333333333334,116.18,39.75,700708969
7252,7252,POI_8922420200990385987,[0.129 0.    0.282 0.588],[0.129 0.    0.282 0.    0.588],[0.063 0.067 0.    0.    0.    0.282 0.    0.    0.588 0.   ],0.4939999999999999,0.5881249999999999,0.7444444444444445,116.315,40.015,700501801
7253,7253,POI_8922709394006338583,[0.102 0.    0.888 0.01 ],[0.102 0.    0.888 0.    0.01 ],[0.051 0.051 0.    0.    0.    0.888 0.    0.    0.01  0.   ],0.8506666666666667,0.8599999999999999,0.8755555555555556,116.555,39.805,701158988
7254,7254,POI_8922883307640564170,[0.102 0.    0.781 0.117],[0.102 0.    0.781 0.    0.117],[0.002 0.101 0.    0.    0.    0.781 0.    0.    0.115 0.002],0.7080000000000001,0.72625,0.773888888888889,116.36,40.115,700294865
7255,7255,POI_8924333924267972342,[0.886 0.    0.    0.114],[0.886 0.    0.    0.    0.114],[0.057 0.829 0.    0.    0.    0.    0.    0.    0.114 0.   ],0.8480000000000002,0.8574999999999999,0.8255555555555555,116.38,40.11,700027713
7256,7256,POI_8924368992711648407,[0.135 0.    0.486 0.378],[0.135 0.    0.486 0.    0.378],[0.    0.135 0.    0.    0.    0.486 0.    0.    0.378 0.   ],0.486,0.5806249999999998,0.7772222222222223,116.165,39.75,701200143
7257,7257,POI_8926835587072547474,[0.233 0.    0.767 0.   ],[0.233 0.    0.767 0.    0.   ],[0.    0.233 0.    0.    0.    0.767 0.    0.    0.    0.   ],0.6893333333333334,0.7499999999999999,0.8888888888888891,116.525,40.08,700543745
7258,7258,POI_8934215108339232067,[0.195 0.    0.506 0.299],[0.195 0.    0.506 0.    0.299],[0.056 0.139 0.    0.    0.    0.506 0.    0.    0.295 0.004],0.4066666666666665,0.50625,0.7111111111111111,116.34,40.065,700711891
7259,7259,POI_8936635600970642889,[0.138 0.    0.403 0.459],[0.138 0.    0.403 0.    0.459],[0.    0.138 0.    0.    0.    0.403 0.    0.    0.459 0.   ],0.4826666666666666,0.5775,0.7777777777777778,116.26,39.855,700456573
7260,7260,POI_8938183186775646475,[0.25  0.    0.375 0.375],[0.25  0.    0.375 0.    0.375],[0.    0.25  0.    0.    0.    0.375 0.    0.    0.375 0.   ],0.3333333333333333,0.5,0.7777777777777777,116.485,40.045,700218027
7261,7261,POI_893826723875761420,[0.015 0.    0.662 0.323],[0.015 0.    0.662 0.    0.323],[0.005 0.01  0.    0.    0.    0.662 0.    0.    0.323 0.   ],0.6466666666666666,0.73125,0.8722222222222223,116.17,39.725,700956119
7262,7262,POI_8938476042598849817,[0.265 0.    0.539 0.196],[0.265 0.    0.539 0.    0.196],[0.001 0.264 0.    0.    0.    0.539 0.    0.    0.194 0.002],0.4053333333333334,0.505,0.7744444444444446,116.295,39.99,701210149
7263,7263,POI_8941656843750872510,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.31,39.735,None
7264,7264,POI_894592026590384881,[0.126 0.    0.579 0.295],[0.126 0.    0.579 0.    0.295],[0.035 0.091 0.    0.    0.    0.579 0.    0.    0.294 0.001],0.4986666666666666,0.5924999999999999,0.7477777777777777,116.33,39.98,700331574
7265,7265,POI_8949817187819956256,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.57,40.03,700786572
7266,7266,POI_8950394083335638106,[0.5 0.  0.5 0. ],[0.5 0.  0.5 0.  0. ],[0.5 0.  0.  0.  0.  0.5 0.  0.  0.  0. ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.62,40.09,700292521
7267,7267,POI_8950435222789334213,[0.316 0.    0.579 0.105],[0.316 0.    0.579 0.    0.105],[0.079 0.237 0.    0.    0.    0.579 0.    0.    0.105 0.   ],0.5266666666666667,0.6187499999999999,0.69,116.625,39.925,700789526
7268,7268,POI_8953175830139455511,[0.217 0.    0.592 0.191],[0.217 0.    0.592 0.    0.191],[0.062 0.155 0.    0.    0.    0.592 0.    0.    0.191 0.   ],0.4559999999999999,0.51125,0.7088888888888889,116.455,39.99,700316087
7269,7269,POI_8953729998192825840,[0. 0. 0. 1.],[0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0,1.0000000000000002,116.23,40.02,None
7270,7270,POI_8956207530343622221,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.105,39.755,None
7271,7271,POI_8957817994639606054,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.37,40.05,700250333
7272,7272,POI_8961168201980553286,[0.09  0.    0.722 0.188],[0.09  0.    0.722 0.    0.188],[0.031 0.058 0.    0.    0.    0.722 0.    0.    0.188 0.   ],0.6293333333333333,0.6525,0.7894444444444446,116.52,39.86,700730614
7273,7273,POI_8962255613045292862,[0.361 0.    0.341 0.297],[0.361 0.    0.341 0.    0.297],[0.211 0.15  0.    0.    0.    0.341 0.    0.    0.297 0.   ],0.3326666666666666,0.4993749999999999,0.6661111111111111,116.415,39.87,700598583
7274,7274,POI_8965965432384437825,[0.115 0.    0.762 0.123],[0.115 0.    0.762 0.    0.123],[0.062 0.053 0.    0.    0.    0.762 0.    0.    0.115 0.008],0.6826666666666666,0.7025,0.7522222222222221,116.41,39.8,700076375
7275,7275,POI_8965965432384437825,[0.115 0.    0.762 0.123],[0.115 0.    0.762 0.    0.123],[0.062 0.053 0.    0.    0.    0.762 0.    0.    0.115 0.008],0.6826666666666666,0.7025,0.7522222222222221,116.415,39.8,700076375
